Trial,Episode_Return,Episode_Return_smooth,env_step
2,500,370.82,306500
2,346,375.28,306750
2,406,376.3,307000
2,500,376.3,307250
2,436,379.84,307500
2,500,383.3,307750
2,400,381.4,308000
2,81,375.06,308250
2,391,375.1,308500
2,342,376,308750
2,340,372.8,309000
2,412,371.04,309250
2,390,368.84,309500
2,324,365.3200000000001,309750
2,336,362.04,310000
2,368,359.52000000000004,310250
2,391,361.2,310500
2,392,363.1,310750
2,312,363.42,311000
2,340,367.92,311250
2,385,369.9,311500
2,412,372.3,311750
2,376,375.22,312000
2,343,377.74,312250
2,372,378.66,312500
2,347,376.5,312750
2,344,373.38,313000
2,374,373.04,313250
2,391,374.48,313500
2,424,377.02,313750
2,410,378.66,314000
2,468,382.06,314250
2,500,386.68,314500
2,500,390.54,314750
2,471,394.3,315000
2,500,397.8,315250
2,500,405.16,315500
2,500,407.88,315750
2,500,409.26,316000
2,500,409.26,316250
2,500,410.82,316500
2,500,414.44000000000005,316750
2,500,414.44000000000005,317000
2,500,415.38000000000005,317250
2,500,415.38000000000005,317500
2,342,412.22,317750
2,500,412.22,318000
2,500,414.48,318250
2,500,418.3999999999999,318500
2,500,419.3200000000001,318750
2,500,419.3200000000001,319000
2,500,422.4,319250
2,500,424.28,319500
2,500,424.28,319750
2,500,425.56,320000
2,500,425.56,320250
2,500,427.56,320500
2,500,435.94,320750
2,500,438.12,321000
2,500,441.28,321250
2,186,438.2,321500
2,396,437.88000000000005,321750
2,489,439.86,322000
2,500,443.38,322250
2,500,446.6600000000001,322500
2,451,448.32,322750
2,161,443.72,323000
2,344,442.7600000000001,323250
2,366,443.84,323500
2,385,444.74,323750
2,371,444.46,324000
2,408,444.38,324250
2,133,439.52,324500
2,500,442.66,324750
2,500,445.22,325000
2,73,439.74,325250
2,500,442.86,325500
2,500,445.38000000000005,325750
2,500,447.56,326000
2,240,443.88,326250
2,500,445.68,326500
2,389,444.1,326750
2,406,442.22,327000
2,500,442.22,327250
2,500,442.8,327500
2,465,442.1,327750
2,341,438.92,328000
2,378,436.48,328250
2,306,432.6,328500
2,300,428.6,328750
2,288,424.36,329000
2,248,419.32,329250
2,225,413.82,329500
2,264,409.1,329750
2,290,404.9,330000
2,306,404.18,330250
2,328,400.74,330500
2,331,397.36000000000007,330750
2,285,393.06,331000
2,309,389.24,331250
2,353,386.3,331500
2,291,382.12,331750
2,269,377.5,332000
2,304,373.58,332250
2,265,368.88,332500
2,432,367.52,332750
2,362,364.76,333000
2,390,362.56,333250
2,465,361.86,333500
2,500,361.86,333750
2,500,368.14,334000
2,395,368.12,334250
2,435,367.04,334500
2,500,367.04,334750
2,250,362.04,335000
2,314,359.3,335250
2,444,364.96,335500
2,283,363.74,335750
2,323,362.88,336000
2,272,360.62,336250
2,304,359.28,336500
2,333,357.78,336750
2,468,364.48,337000
2,500,364.48,337250
2,395,362.38,337500
2,500,370.92,337750
2,433,369.58,338000
2,372,367.02,338250
2,334,363.7,338500
2,322,365.34,338750
2,396,363.2600000000001,339000
2,326,362.00000000000006,339250
2,438,362.64,339500
2,394,360.52,339750
2,401,358.54,340000
2,372,356.68,340250
2,464,359.14,340500
2,442,360.42,340750
2,399,362.28,341000
2,500,366.28,341250
2,499,370.5,341500
2,421,373.96,341750
2,420,377.86,342000
2,447,381.52,342250
2,449,384.7,342500
2,500,388.58,342750
2,500,392.02,343000
2,494,395.28,343250
2,481,399.19999999999993,343500
2,500,403.02,343750
2,498,405.92,344000
2,500,410.1,344250
2,498,414.68000000000006,344500
2,466,417.92,344750
2,500,422.62,345000
2,500,423.98,345250
2,500,426.74,345500
2,500,428.94,345750
2,500,429.64,346000
2,500,429.64,346250
2,422,428.08,346500
2,341,427.00000000000006,346750
2,500,428.3,347000
2,359,425.48,347250
2,384,428.1599999999999,347500
2,500,431.88,347750
2,439,431.78,348000
2,493,435.98,348250
2,346,436.44000000000005,348500
2,500,441,348750
2,358,442.08,349000
2,500,445.42,349250
2,343,442.92,349500
2,324,439.4,349750
2,378,439.06,350000
2,500,439.06,350250
2,423,438.86,350500
2,403,439.48,350750
2,500,442.8,351000
2,500,446.36,351250
2,406,446.56,351500
2,500,450.04,351750
2,500,451.28,352000
2,463,452.66,352250
2,378,452.2,352500
2,500,454.76,352750
2,384,453.16,353000
2,454,453.4,353250
2,500,455.42,353500
2,500,455.42,353750
2,500,455.44000000000005,354000
2,410,455.22,354250
2,337,453.56,354500
2,500,454.62,354750
2,500,455.64,355000
2,500,455.64,355250
2,469,455.02,355500
2,500,455.13999999999993,355750
2,346,452.44,356000
2,500,452.44,356250
2,297,448.42,356500
2,298,444.38,356750
2,372,441.86,357000
2,392,440.38000000000005,357250
2,462,439.62,357500
2,463,438.88000000000005,357750
2,500,438.88000000000005,358000
2,328,435.44000000000005,358250
2,326,431.9600000000001,358500
2,500,431.9600000000001,358750
2,500,433.52,359000
2,491,436.52,359250
2,329,433.1,359500
2,368,433.28,359750
2,500,435.6,360000
2,500,435.6,360250
2,102,428.86,360500
2,491,428.82,360750
2,472,431.34,361000
2,310,427.54,361250
2,302,426.42,361500
2,500,426.42,361750
2,500,429.56,362000
2,475,432.58,362250
2,312,431.26,362500
2,302,427.3,362750
2,335,425.54,363000
2,343,424.34,363250
2,303,420.4,363500
2,361,417.62,363750
2,458,418.66,364000
2,461,417.88000000000005,364250
2,464,417.16,364500
2,293,413.75999999999993,364750
2,282,411.84,365000
2,307,407.98,365250
2,312,406.54,365500
2,500,407.4599999999999,365750
2,99,399.44,366000
2,491,399.25999999999993,366250
2,500,399.25999999999993,366500
2,394,398.94,366750
2,500,402.2,367000
2,500,402.2,367250
2,376,399.72,367500
2,500,399.72,367750
2,500,400.3400000000001,368000
2,357,397.4800000000001,368250
2,362,397.8,368500
2,500,397.8,368750
2,257,397,369000
2,496,400.96,369250
2,264,398.8,369500
2,500,400.96,369750
2,486,401.44,370000
2,284,397.86,370250
2,500,397.86,370500
2,500,401.3,370750
2,500,404.7799999999999,371000
2,500,404.7799999999999,371250
2,500,404.7799999999999,371500
2,500,404.9599999999999,371750
2,500,408.38,372000
2,500,411.0199999999999,372250
2,500,411.0199999999999,372500
2,500,411.0199999999999,372750
2,500,418.98,373000
2,52,410.2,373250
2,500,410.76,373500
2,500,414.56000000000006,373750
2,88,410.28,374000
2,500,410.28,374250
2,500,410.28,374500
2,500,410.78,374750
2,500,414.54,375000
2,150,411.5,375250
2,500,414.80000000000007,375500
2,49,408.92,375750
2,500,412.86,376000
2,500,415.64,376250
2,500,416.48,376500
2,58,408.42,376750
2,500,409.14,377000
2,500,413.28,377250
2,500,417.64,377500
2,500,421.5,377750
2,59,416.44000000000005,378000
2,500,416.44000000000005,378250
2,500,424.46,378500
2,500,424.6400000000001,378750
2,500,424.6400000000001,379000
2,500,426.7600000000001,379250
2,29,417.34,379500
2,500,417.34,379750
2,500,419.82,380000
2,500,419.82,380250
2,500,419.82,380500
2,500,422.68,380750
2,500,425.44000000000005,381000
2,500,425.44000000000005,381250
2,500,430.3,381500
2,500,430.38000000000005,381750
2,500,435.1,382000
2,500,435.1,382250
2,500,435.38000000000005,382500
2,494,439.5800000000001,382750
2,500,439.58,383000
2,500,439.58,383250
2,500,439.58,383500
2,491,439.4,383750
2,500,439.4,384000
2,500,439.4,384250
2,500,439.4,384500
2,500,439.4,384750
2,500,439.4,385000
2,500,439.4,385250
2,500,439.4,385500
2,500,448.36,385750
2,500,448.36,386000
2,500,448.36,386250
2,500,456.6000000000001,386500
2,500,456.6000000000001,386750
2,500,456.6000000000001,387000
2,500,456.6000000000001,387250
2,461,455.82,387500
2,467,462.16,387750
2,500,462.16,388000
2,500,471.18000000000006,388250
2,500,471.18000000000006,388500
2,500,471.18000000000006,388750
2,500,471.18000000000006,389000
2,500,480.02,389250
2,500,480.02,389500
2,500,480.02,389750
2,500,480.02,390000
2,500,480.02,390250
2,500,488.84,390500
2,480,488.44,390750
2,500,488.44,391000
2,500,488.44,391250
2,500,488.44,391500
2,500,488.44,391750
2,500,497.86,392000
2,500,497.86,392250
2,500,497.86,392500
2,500,497.86,392750
2,500,497.86,393000
2,500,497.86,393250
2,500,497.86,393500
2,500,497.86,393750
2,500,497.86,394000
2,473,497.32,394250
2,500,497.32,394500
2,500,497.32,394750
2,489,497.0999999999999,395000
2,500,497.2199999999999,395250
2,500,497.2199999999999,395500
2,500,497.2199999999999,395750
2,131,489.8399999999999,396000
2,500,490.02,396250
2,500,490.02,396500
2,500,490.02,396750
2,500,490.02,397000
2,500,490.02,397250
2,500,490.02,397500
2,500,490.02,397750
2,500,490.02,398000
2,500,490.02,398250
2,500,490.02,398500
2,500,490.02,398750
2,36,480.74,399000
2,307,476.88,399250
2,299,472.86,399500
2,295,468.75999999999993,399750
2,500,469.54,400000
2,500,470.19999999999993,400250
2,500,470.19999999999993,400500
2,500,470.19999999999993,400750
2,500,470.19999999999993,401000
2,75,461.69999999999993,401250
2,487,461.44,401500
2,349,458.42,401750
2,263,453.68,402000
2,249,448.66,402250
2,234,443.34,402500
2,13,433.6,402750
2,227,428.14,403000
2,14,418.8200000000001,403250
2,19,409.2,403500
2,13,399.46,403750
2,13,389.72,404000
2,20,380.12,404250
2,247,375.06,404500
2,272,370.50000000000006,404750
2,317,366.84,405000
2,378,364.4,405250
2,491,364.22,405500
2,500,364.22,405750
2,500,364.22,406000
2,500,364.22,406250
2,500,364.22,406500
2,500,364.76,406750
2,500,364.76,407000
2,500,364.76,407250
2,334,361.66,407500
2,337,358.3999999999999,407750
2,339,355.17999999999995,408000
2,299,351.16,408250
2,308,354.7,408500
2,307,350.84,408750
2,317,347.18000000000006,409000
2,300,343.18000000000006,409250
2,260,338.37999999999994,409500
2,262,333.61999999999995,409750
2,237,328.36,410000
2,210,322.56,410250
2,203,316.62,410500
2,217,310.96000000000004,410750
2,224,305.44,411000
2,194,299.32,411250
2,207,302.74,411500
2,182,300.24,411750
2,199,298.24,412000
2,203,296.4,412250
2,221,290.82000000000005,412500
2,199,284.8,412750
2,227,279.34000000000003,413000
2,241,274.16,413250
2,215,268.46,413500
2,249,271.94,413750
2,225,266.7,414000
2,207,263.86,414250
2,213,262.86,414500
2,225,262.38,414750
2,219,262.08000000000004,415000
2,260,267.02000000000004,415250
2,242,267.32,415500
2,272,272.48,415750
2,328,278.66,416000
2,295,284.3,416250
2,302,290.08,416500
2,365,296.98,416750
2,358,299.2,417000
2,500,303.76,417250
2,392,305.26,417500
2,493,307.56,417750
2,500,307.74,418000
2,500,307.74,418250
2,379,305.32,418500
2,500,305.32,418750
2,500,305.32,419000
2,500,305.32,419250
2,500,305.32,419500
2,500,305.32,419750
2,338,305.4,420000
2,500,308.66,420250
2,500,311.88,420500
2,285,311.6,420750
2,500,315.44,421000
2,500,319.29999999999995,421250
2,292,318.79999999999995,421500
2,383,320.46,421750
2,249,320.24,422000
2,238,319.76,422250
2,222,319.46000000000004,422500
2,184,318.94,422750
2,173,318.34000000000003,423000
2,500,324,423250
2,171,322.93999999999994,423500
2,193,322.92,423750
2,189,322.56,424000
2,184,322.6,424250
2,176,322.14,424500
2,201,322.1,424750
2,204,321.76000000000005,425000
2,211,322,425250
2,219,321.84,425500
2,217,321.36,425750
2,230,321.6600000000001,426000
2,285,322.38,426250
2,263,323.14,426500
2,492,328.84000000000003,426750
2,268,329.94,427000
2,313,331.7,427250
2,362,334.55999999999995,427500
2,500,339.36,427750
2,500,344.52,428000
2,247,344.0199999999999,428250
2,269,342.84,428500
2,278,342.5,428750
2,228,341.02000000000004,429000
2,242,338.56,429250
2,237,336.14,429500
2,287,331.87999999999994,429750
2,213,328.29999999999995,430000
2,241,323.26,430250
2,214,317.54,430500
2,260,312.73999999999995,430750
2,249,310.14,431000
2,302,306.18,431250
2,292,302.02,431500
2,500,302.02,431750
2,500,302.02,432000
2,500,302.02,432250
2,500,305.26,432500
2,500,305.26,432750
2,500,305.26,433000
2,500,309.56,433250
2,500,309.56,433500
2,500,309.56,433750
2,500,313.72,434000
2,500,316.06,434250
2,500,321.08,434500
2,500,326.32,434750
2,500,331.87999999999994,435000
2,500,338.2,435250
2,314,341.02,435500
2,500,341.02,435750
2,500,347.6,436000
2,500,353.73999999999995,436250
2,500,359.96,436500
2,500,366.28,436750
2,500,372.76,437000
2,500,378.74,437250
2,500,384.66,437500
2,500,390.44,437750
2,423,394.52,438000
2,500,400.18,438250
2,500,405.58,438500
2,500,409.88,438750
2,500,414.62000000000006,439000
2,500,414.78,439250
2,500,419.42,439500
2,500,423.16,439750
2,500,425.9200000000001,440000
2,500,425.92,440250
2,500,425.92,440500
2,500,430.98,440750
2,271,431.02,441000
2,282,431.1,441250
2,285,432.24,441500
2,209,431.58,441750
2,187,430.58,442000
2,201,428.86,442250
2,83,426.26,442500
2,148,424.4,442750
2,19,420.5,443000
2,165,418.6,443250
2,164,416.9,443500
2,174,414.34,443750
2,152,411.54,444000
2,179,405.12,444250
2,177,398.66,444500
2,177,392.2,444750
2,220,386.6000000000001,445000
2,315,382.9,445250
2,203,376.96,445500
2,232,371.6,445750
2,296,367.52,446000
2,199,361.5,446250
2,206,355.62,446500
2,500,355.62,446750
2,191,349.44000000000005,447000
2,259,344.62000000000006,447250
2,275,340.12,447500
2,202,334.16,447750
2,283,333.54,448000
2,212,327.78,448250
2,211,322,448500
2,196,315.92,448750
2,200,309.92,449000
2,360,307.12,449250
2,500,307.12,449500
2,381,304.74,449750
2,500,304.74,450000
2,500,304.74,450250
2,500,306.28,450500
2,461,305.5,450750
2,386,303.22,451000
2,451,302.24,451250
2,483,301.9,451500
2,476,301.42,451750
2,413,299.68,452000
2,406,297.8,452250
2,433,296.46,452500
2,388,294.22,452750
2,395,292.12,453000
2,382,289.76,453250
2,383,292,453500
2,374,293.84,453750
2,371,295.56,454000
2,346,298.3,454250
2,340,301.36,454500
2,345,304.24,454750
2,338,309.34000000000003,455000
2,344,313.26,455250
2,328,319.44,455500
2,319,322.52,455750
2,334,325.92,456000
2,350,329.44,456250
2,344,333.28,456500
2,380,337.30000000000007,456750
2,395,341.66,457000
2,420,346.52,457250
2,483,351.78,457500
2,500,355.48,457750
2,500,361.42,458000
2,500,366.78,458250
2,500,370.86,458500
2,500,376.88000000000005,458750
2,500,382.76,459000
2,500,382.76,459250
2,500,388.94,459500
2,500,393.76,459750
2,500,398.26,460000
2,500,404.22,460250
2,500,408.56000000000006,460500
2,500,414.3200000000001,460750
2,65,411.4,461000
2,500,417.4800000000001,461250
2,500,423.48,461500
2,500,426.28,461750
2,500,426.28,462000
2,500,428.66,462250
2,500,428.66,462500
2,500,428.66,462750
2,500,428.66,463000
2,500,429.44000000000005,463250
2,500,431.72,463500
2,500,432.7000000000001,463750
2,500,433.04,464000
2,500,433.52,464250
2,500,435.2600000000001,464500
2,500,437.14,464750
2,500,438.48,465000
2,500,440.72,465250
2,500,442.8200000000001,465500
2,500,445.18,465750
2,500,447.52,466000
2,52,441.08,466250
2,500,443.66,466500
2,500,446.74,466750
2,500,449.94,467000
2,70,444.44,467250
2,500,447.68,467500
2,500,450.8,467750
2,500,454.24,468000
2,500,457.86,468250
2,500,461.18,468500
2,500,464.18,468750
2,500,467.30000000000007,469000
2,500,469.7,469250
2,500,471.8,469500
2,500,473.4,469750
2,500,473.74000000000007,470000
2,500,473.74000000000007,470250
2,500,473.74000000000007,470500
2,500,473.74000000000007,470750
2,500,473.74000000000007,471000
2,500,473.74000000000007,471250
2,500,473.74000000000007,471500
2,500,473.74000000000007,471750
2,500,473.74000000000007,472000
2,500,473.74000000000007,472250
2,500,473.74000000000007,472500
2,500,473.74000000000007,472750
2,500,473.74000000000007,473000
2,500,473.74000000000007,473250
2,500,482.44,473500
2,110,474.64,473750
2,500,474.64,474000
2,500,474.64,474250
2,500,474.64,474500
2,500,474.64,474750
2,500,474.64,475000
2,62,465.88,475250
2,500,465.88,475500
2,500,465.88,475750
2,500,465.88,476000
2,500,465.88,476250
2,500,465.88,476500
2,500,465.88,476750
2,500,465.88,477000
2,500,465.88,477250
2,500,465.88,477500
2,500,465.88,477750
2,500,465.88,478000
2,500,465.88,478250
2,500,465.88,478500
2,500,474.8399999999999,478750
2,500,474.8399999999999,479000
2,500,474.8399999999999,479250
2,500,474.8399999999999,479500
2,500,483.44,479750
2,48,474.4,480000
2,55,465.5,480250
2,500,465.5,480500
2,95,457.4,480750
2,45,448.3,481000
2,500,448.3,481250
2,61,439.52,481500
2,170,432.92,481750
2,60,424.12,482000
2,410,422.32,482250
2,44,413.2,482500
2,121,405.62,482750
2,270,401.02,483000
2,66,392.34,483250
2,144,385.22,483500
2,63,376.48,483750
2,500,376.48,484000
2,500,376.48,484250
2,500,376.48,484500
2,500,376.48,484750
2,104,368.56,485000
2,500,368.56,485250
2,500,368.56,485500
2,500,368.56,485750
2,500,368.56,486000
2,500,376.36,486250
2,500,376.36,486500
2,393,374.22,486750
2,401,372.24,487000
2,313,368.5,487250
2,275,364,487500
2,261,367.98,487750
2,256,363.1,488000
2,19,353.48,488250
2,252,348.5199999999999,488500
2,259,343.69999999999993,488750
2,17,334.04,489000
2,303,330.1,489250
2,334,326.78,489500
2,328,323.34000000000003,489750
2,398,321.3,490000
2,500,321.3,490250
2,500,321.3,490500
2,500,321.3,490750
2,500,321.3,491000
2,500,321.3,491250
2,280,316.90000000000003,491500
2,500,316.90000000000003,491750
2,500,316.90000000000003,492000
2,500,316.90000000000003,492250
2,106,318.06,492500
2,500,326.96,492750
2,500,326.96,493000
2,500,335.06,493250
2,500,344.16,493500
2,500,344.16,493750
2,500,352.94,494000
2,500,359.5399999999999,494250
2,500,368.3399999999999,494500
2,500,370.14,494750
2,500,379.25999999999993,495000
2,500,386.84,495250
2,500,391.44,495500
2,500,400.12,495750
2,500,407.24,496000
2,500,415.98,496250
2,82,407.62,496500
2,500,407.62,496750
2,81,399.24,497000
2,95,391.14,497250
2,40,389.86,497500
2,99,381.8400000000001,497750
2,52,372.88000000000005,498000
2,72,364.3200000000001,498250
2,137,357.06000000000006,498500
2,500,357.06000000000006,498750
2,206,351.18000000000006,499000
2,165,346.62,499250
2,179,342.18000000000006,499500
2,162,339.16,499750
2,151,336.68,500000
2,172,334.90000000000003,500250
2,197,333.72,500500
2,314,339.62,500750
2,500,344.58,501000
2,500,349.4,501250
2,500,359.06,501500
2,500,363,501750
2,500,366.32,502000
2,500,369.76,502250
2,500,371.8,502500
2,449,370.78,502750
2,376,368.3,503000
2,13,358.56,503250
2,305,354.66,503500
2,14,344.94,503750
2,19,339.72,504000
2,12,329.96000000000004,504250
2,12,320.2,504500
2,11,310.42,504750
2,13,308.56,505000
2,21,298.98,505250
2,12,289.22,505500
2,15,279.52,505750
2,432,278.16,506000
2,14,268.43999999999994,506250
2,500,268.43999999999994,506500
2,500,268.43999999999994,506750
2,500,268.43999999999994,507000
2,500,268.43999999999994,507250
2,500,268.43999999999994,507500
2,500,268.43999999999994,507750
2,500,268.43999999999994,508000
2,500,268.43999999999994,508250
2,500,268.43999999999994,508500
2,500,268.43999999999994,508750
2,500,276.8,509000
2,500,276.8,509250
2,500,285.18,509500
2,500,293.28,509750
2,500,302.48,510000
2,500,310.5,510250
2,500,319.46,510500
2,500,328.02,510750
2,500,335.28,511000
2,500,335.28,511250
2,500,341.16,511500
2,500,347.86,511750
2,500,354.28,512000
2,500,361.04,512250
2,500,368.02,512500
2,500,374.58,512750
2,500,380.64,513000
2,500,384.36,513250
2,467,383.7000000000001,513500
2,500,383.7000000000001,513750
2,327,380.24,514000
2,500,380.24,514250
2,500,380.24,514500
2,500,380.24,514750
2,500,380.24,515000
2,500,381.26,515250
2,500,383.74,515500
2,500,393.48,515750
2,500,397.38,516000
2,500,407.1,516250
2,500,416.72,516500
2,500,426.48,516750
2,500,436.24,517000
2,374,443.5,517250
2,500,453.24,517500
2,500,462.82,517750
2,500,472.5799999999999,518000
2,500,482.2799999999999,518250
2,500,483.64,518500
2,500,493.36,518750
2,500,493.36,519000
2,500,493.36,519250
2,500,493.36,519500
2,500,493.36,519750
2,500,493.36,520000
2,500,493.36,520250
2,500,493.36,520500
2,500,493.36,520750
2,500,493.36,521000
2,500,493.36,521250
2,500,493.36,521500
2,500,493.36,521750
2,500,493.36,522000
2,500,493.36,522250
2,500,493.36,522500
2,500,493.36,522750
2,500,493.36,523000
2,500,493.36,523250
2,500,493.36,523500
2,500,493.36,523750
2,500,493.36,524000
2,500,493.36,524250
2,500,493.36,524500
2,500,493.36,524750
2,500,493.36,525000
2,500,493.36,525250
2,500,493.36,525500
2,500,493.36,525750
2,500,494.02,526000
2,500,494.02,526250
2,500,497.48,526500
2,500,497.48,526750
2,500,497.48,527000
2,500,497.48,527250
2,500,497.48,527500
2,500,497.48,527750
2,500,497.48,528000
2,40,488.28,528250
2,500,488.28,528500
2,500,488.28,528750
2,500,488.28,529000
2,500,488.28,529250
2,500,488.28,529500
2,500,490.80000000000007,529750
2,500,490.80000000000007,530000
2,500,490.80000000000007,530250
2,500,490.80000000000007,530500
2,500,490.80000000000007,530750
2,500,490.80000000000007,531000
2,500,490.80000000000007,531250
2,500,490.80000000000007,531500
2,500,490.80000000000007,531750
2,500,490.80000000000007,532000
2,500,490.80000000000007,532250
2,500,490.80000000000007,532500
2,500,490.80000000000007,532750
2,500,490.80000000000007,533000
2,135,483.50000000000006,533250
2,500,483.50000000000006,533500
2,500,483.50000000000006,533750
2,500,483.50000000000006,534000
2,500,483.50000000000006,534250
2,500,483.50000000000006,534500
2,500,483.50000000000006,534750
2,500,483.50000000000006,535000
2,500,483.50000000000006,535250
2,500,483.50000000000006,535500
2,500,483.50000000000006,535750
2,500,483.50000000000006,536000
2,500,483.50000000000006,536250
2,500,483.50000000000006,536500
2,500,483.50000000000006,536750
2,500,483.50000000000006,537000
2,500,483.50000000000006,537250
2,500,483.50000000000006,537500
2,500,483.50000000000006,537750
2,500,483.50000000000006,538000
2,500,483.50000000000006,538250
2,500,483.50000000000006,538500
2,500,483.50000000000006,538750
2,500,483.50000000000006,539000
2,500,483.50000000000006,539250
2,500,483.50000000000006,539500
2,500,483.50000000000006,539750
2,500,483.50000000000006,540000
2,500,483.50000000000006,540250
2,500,483.50000000000006,540500
2,500,492.7,540750
2,500,492.7,541000
2,500,492.7,541250
2,500,492.7,541500
2,500,492.7,541750
2,500,492.7,542000
2,500,492.7,542250
2,500,492.7,542500
2,500,492.7,542750
2,500,492.7,543000
2,500,492.7,543250
2,500,492.7,543500
2,500,492.7,543750
2,500,492.7,544000
2,500,492.7,544250
2,500,492.7,544500
2,500,492.7,544750
2,500,492.7,545000
2,500,492.7,545250
2,500,492.7,545500
2,500,500,545750
2,500,500,546000
2,500,500,546250
2,500,500,546500
2,42,490.84,546750
2,500,490.84,547000
2,500,490.84,547250
2,500,490.84,547500
2,500,490.84,547750
2,500,490.84,548000
2,500,490.84,548250
2,500,490.84,548500
2,500,490.84,548750
2,500,490.84,549000
2,500,490.84,549250
2,500,490.84,549500
2,500,490.84,549750
2,500,490.84,550000
2,500,490.84,550250
2,500,490.84,550500
2,500,490.84,550750
2,500,490.84,551000
2,500,490.84,551250
2,500,490.84,551500
2,500,490.84,551750
2,500,490.84,552000
2,500,490.84,552250
2,500,490.84,552500
2,500,490.84,552750
2,500,490.84,553000
2,500,490.84,553250
2,500,490.84,553500
2,500,490.84,553750
2,500,490.84,554000
2,500,490.84,554250
2,500,490.84,554500
2,500,490.84,554750
2,500,490.84,555000
2,500,490.84,555250
2,500,490.84,555500
2,500,490.84,555750
2,500,490.84,556000
2,500,490.84,556250
2,500,490.84,556500
2,500,490.84,556750
2,500,490.84,557000
2,500,490.84,557250
2,287,486.58,557500
2,500,486.58,557750
2,500,486.58,558000
2,500,486.58,558250
2,500,486.58,558500
2,500,486.58,558750
2,500,486.58,559000
2,500,495.74,559250
2,500,495.74,559500
2,500,495.74,559750
2,500,495.74,560000
2,500,495.74,560250
2,500,495.74,560500
2,500,495.74,560750
2,500,495.74,561000
2,500,495.74,561250
2,500,495.74,561500
2,500,495.74,561750
2,500,495.74,562000
2,500,495.74,562250
2,500,495.74,562500
2,500,495.74,562750
2,500,495.74,563000
2,500,495.74,563250
2,500,495.74,563500
2,500,495.74,563750
2,500,495.74,564000
2,500,495.74,564250
2,500,495.74,564500
2,500,495.74,564750
2,500,495.74,565000
2,500,495.74,565250
2,500,495.74,565500
2,500,495.74,565750
2,500,495.74,566000
2,500,495.74,566250
2,500,495.74,566500
2,500,495.74,566750
2,500,495.74,567000
2,500,495.74,567250
2,500,495.74,567500
2,500,495.74,567750
2,500,495.74,568000
2,500,495.74,568250
2,500,495.74,568500
2,500,495.74,568750
2,500,495.74,569000
2,500,495.74,569250
2,105,487.84,569500
2,500,487.84,569750
2,500,492.1,570000
2,500,492.1,570250
2,500,492.1,570500
2,500,492.1,570750
2,500,492.1,571000
2,500,492.1,571250
2,500,492.1,571500
2,500,492.1,571750
2,210,486.3,572000
2,500,486.3,572250
2,500,486.3,572500
2,391,484.12,572750
2,500,484.12,573000
2,500,484.12,573250
2,500,484.12,573500
2,500,484.12,573750
2,500,484.12,574000
2,500,484.12,574250
2,500,484.12,574500
2,500,484.12,574750
2,327,480.66,575000
2,500,480.66,575250
2,500,480.66,575500
2,500,480.66,575750
2,500,480.66,576000
2,500,480.66,576250
2,500,480.66,576500
2,500,480.66,576750
2,500,480.66,577000
2,59,471.84,577250
2,500,471.84,577500
2,500,471.84,577750
2,500,471.84,578000
2,500,471.84,578250
2,500,471.84,578500
2,500,471.84,578750
2,500,471.84,579000
2,500,471.84,579250
2,500,471.84,579500
2,500,471.84,579750
2,500,471.84,580000
2,500,471.84,580250
2,500,471.84,580500
2,500,471.84,580750
2,500,471.84,581000
2,500,471.84,581250
2,500,471.84,581500
2,500,471.84,581750
2,500,479.74,582000
2,500,479.74,582250
2,500,479.74,582500
2,500,479.74,582750
2,500,479.74,583000
2,459,478.92,583250
2,500,478.92,583500
2,485,478.62000000000006,583750
2,478,478.18,584000
2,500,478.18,584250
2,449,482.96,584500
2,441,481.78,584750
2,500,481.78,585000
2,500,483.96,585250
2,500,483.96,585500
2,500,483.96,585750
2,500,483.96,586000
2,500,483.96,586250
2,500,483.96,586500
2,500,483.96,586750
2,500,483.96,587000
2,500,483.96,587250
2,500,487.42,587500
2,500,487.42,587750
2,500,487.42,588000
2,500,487.42,588250
2,500,487.42,588500
2,500,487.42,588750
2,500,487.42,589000
2,500,487.42,589250
2,500,487.42,589500
2,500,496.24,589750
2,500,496.24,590000
2,500,496.24,590250
2,500,496.24,590500
2,500,496.24,590750
2,500,496.24,591000
2,500,496.24,591250
2,500,496.24,591500
2,500,496.24,591750
2,500,496.24,592000
2,500,496.24,592250
2,500,496.24,592500
2,500,496.24,592750
2,500,496.24,593000
2,500,496.24,593250
2,500,496.24,593500
2,500,496.24,593750
2,500,496.24,594000
2,500,496.24,594250
2,500,496.24,594500
2,500,496.24,594750
2,500,496.24,595000
2,500,496.24,595250
2,500,496.24,595500
2,500,497.06,595750
2,500,497.06,596000
2,500,497.36,596250
2,500,497.8,596500
2,500,497.8,596750
2,500,498.82,597000
2,500,500,597250
2,500,500,597500
2,500,500,597750
2,500,500,598000
2,500,500,598250
2,500,500,598500
2,500,500,598750
2,500,500,599000
2,500,500,599250
2,500,500,599500
2,500,500,599750
2,500,500,600000
2,500,500,600250
2,500,500,600500
2,500,500,600750
2,500,500,601000
2,500,500,601250
2,500,500,601500
2,500,500,601750
2,500,500,602000
2,500,500,602250
2,500,500,602500
2,500,500,602750
2,500,500,603000
2,500,500,603250
2,500,500,603500
2,500,500,603750
2,500,500,604000
2,500,500,604250
2,500,500,604500
2,500,500,604750
2,500,500,605000
2,500,500,605250
2,500,500,605500
2,500,500,605750
2,500,500,606000
2,500,500,606250
2,500,500,606500
